date,Freightos-波羅的海貨櫃運價指數[FBX01]-亞洲至美西,Freightos-波羅的海貨櫃運價指數[FBX03]-亞洲至美東,Freightos-波羅的海貨櫃運價指數[FBX11]-亞洲至北歐,Freightos-波羅的海貨櫃運價指數[FBX13]-亞洲至地中海,Freightos-波羅的海貨櫃運價指數[FBX22]-北歐至美東,Freightos-波羅的海貨櫃運價指數[FBX]
2019-03-20,1327.6200,2526.6200,1281.9200,1578.1000,1670.2700,1275.9700
2019-03-21,1314.1900,2473.7900,1281.9200,1689.1900,1670.2700,1276.8500
2019-03-22,1297.2600,2492.7700,1281.9200,1570.6000,1670.2700,1264.5800
2019-03-25,1305.7700,2506.4700,1281.9200,2060.3100,1670.2700,1314.5200
2019-03-26,1285.7400,2473.0800,1281.9200,1906.8000,1670.2700,1293.0000
2019-03-27,1282.0300,2474.9900,1281.9200,2024.4100,1670.2700,1303.0400
2019-03-28,1280.5400,2457.0100,1281.9200,2021.3700,1670.2700,1299.9400
2019-03-29,1280.5400,2468.0800,1281.9200,1904.1200,1670.2700,1289.3100
2019-04-01,1318.3700,2746.4900,,1842.9700,,1313.6600
2019-04-02,1591.2200,2743.4100,1029.1100,2320.0700,1897.1700,1408.0300
2019-04-03,1589.3600,2785.5900,1029.1100,2320.0900,1897.1700,1405.8800
2019-04-04,1589.9400,2755.2300,1029.1100,2308.9100,1897.1700,1393.9900
2019-04-05,1585.2600,2761.8100,1029.1100,2226.8600,1897.1700,1386.3300
2019-04-08,1583.4000,2768.6400,1029.1100,2308.7500,1897.1700,1381.9700
2019-04-09,1581.0700,2770.8800,1029.1100,2306.5300,1897.1700,1380.8000
2019-04-10,1585.0800,2745.3400,1029.1100,2151.5400,1897.1700,1367.1800
2019-04-11,1573.6000,2751.2200,1029.1100,2312.2300,1897.1700,1382.1400
2019-04-12,1588.3500,2762.0400,1256.9100,1918.9000,2039.0700,1380.4300
2019-04-15,1582.0700,2740.0400,1117.5600,1464.6700,2039.0700,1311.8700
2019-04-16,1563.4700,2657.2200,1298.7700,1546.8000,2039.0700,1337.9000
2019-04-17,1557.8800,2650.5600,1330.2000,1546.7900,2039.0700,1341.3800
2019-04-18,1553.8300,2643.6600,1330.2000,1493.9800,2039.0700,1335.0700
2019-04-19,1560.2900,2665.8900,1359.6600,1493.9800,2039.0700,1343.4200
2019-04-22,1537.9800,2668.5200,1359.6600,1537.0200,2039.0700,1343.9900
2019-04-23,1534.5600,2680.9200,1321.0400,1534.5600,2039.0700,1337.5900
2019-04-24,1524.8200,2660.9600,1321.0400,1451.4600,2059.3300,1327.6500
2019-04-25,1530.6100,2671.7500,1321.0400,1442.3300,2059.3300,1330.4800
2019-04-26,1525.4000,2669.7500,1321.0400,1460.5900,2059.3300,1331.6000
2019-04-29,1544.9800,2751.1200,1321.0400,1433.2300,2059.3300,1342.4000
2019-04-30,1545.2600,2751.1600,1321.0400,1442.3300,2059.3300,1345.1800
2019-05-01,1537.0600,3121.3200,1336.7700,1872.5000,2022.8900,1426.6300
2019-05-02,1556.9300,2924.8400,1472.4900,1894.1800,2022.8900,1418.3200
2019-05-03,1557.6700,2929.1800,1472.4900,1724.9400,2022.8900,1408.6700
2019-05-06,1557.2800,2920.4700,1396.3600,1922.2100,2022.8900,1410.4700
2019-05-07,1554.6800,2920.4700,1443.7300,1896.6200,2064.9200,1419.4300
2019-05-08,1559.1300,2944.3000,1422.0800,1898.6100,2064.9200,1419.8100
2019-05-09,1497.3200,2932.2100,1418.5300,1844.0400,2058.1300,1397.0000
2019-05-10,1485.7300,2913.5500,1418.5300,1814.9200,2058.1300,1390.0700
2019-05-13,1461.3400,2901.5000,1418.5300,1846.8500,2057.7300,1404.6000
2019-05-14,1462.8200,2919.9800,1418.5300,1850.0000,2061.5300,1405.9100
2019-05-15,1415.8500,2870.0400,1422.0800,1893.0800,2033.9600,1371.6500
2019-05-16,1371.9300,2797.4800,1390.2500,1667.7500,2046.7100,1314.2500
2019-05-17,1388.4900,2884.3600,1390.2500,1755.4200,2046.7100,1335.2000
2019-05-20,1326.8100,2803.6600,1390.2500,1558.1700,2046.7100,1295.7000
2019-05-21,1315.0200,2775.6400,1390.2500,1558.1700,2046.7100,1292.9900
2019-05-22,1307.1200,2759.6100,1390.2500,1741.6100,2046.7100,1307.3200
2019-05-23,1289.7900,2710.8100,1390.2500,1668.3400,2044.4300,1290.6200
2019-05-24,1297.7300,2705.8100,1390.2500,1669.4200,2044.4300,1291.8300
2019-05-27,1271.6000,2705.8100,1422.0800,1779.7700,2044.4300,1312.3200
2019-05-28,1239.2900,2604.8200,1357.4700,1740.7600,2044.4300,1280.5200
2019-05-29,1239.2900,2622.0700,1357.4700,1762.3800,2044.4300,1285.4300
2019-05-30,1231.4800,2615.9800,1357.1200,1755.4600,2009.6200,1283.3200
2019-05-31,1223.6800,2609.0800,1357.1200,1788.6500,2009.6200,1282.8900
2019-06-03,1477.8500,2717.6400,1344.8200,1699.6400,2007.6000,1351.6000
2019-06-04,1488.7600,2780.0000,1344.8200,1855.4500,2007.6000,1373.4100
2019-06-05,1469.7200,2766.0600,1344.8200,1855.6000,2007.6000,1366.8100
2019-06-06,1470.2900,2765.2600,1344.8200,1706.9600,2007.6000,1357.1900
2019-06-07,1472.0000,2731.3800,1344.8200,1824.5600,2007.6000,1361.1000
2019-06-10,1468.8600,2730.9200,1344.8200,1693.8900,2007.6000,1348.3000
2019-06-11,1461.2800,2723.9500,1344.8200,1844.5000,2007.6000,1355.4900
2019-06-12,1445.8700,2694.6500,1344.8200,1711.7900,2007.6000,1334.9200
2019-06-13,1437.2200,2670.5500,1344.8200,1681.8400,2007.6000,1330.9000
2019-06-14,1438.7400,2718.6900,1344.8200,1578.7800,2007.6000,1329.8000
2019-06-17,1405.5100,2667.0900,1289.0300,1751.6200,2007.6000,1318.9300
2019-06-18,1405.5100,2622.3500,1289.0300,1571.1500,2007.6000,1298.7500
2019-06-19,1407.8000,2632.9900,1289.0300,1730.3800,2007.6000,1308.5400
2019-06-20,1403.5200,2639.7300,1289.0300,1623.1800,2007.6000,1304.4500
2019-06-21,1403.5200,2617.0400,1289.0300,1623.1800,2007.6000,1302.0800
2019-06-24,1408.4200,2659.6400,1289.0300,1707.6900,1887.9200,1313.5600
2019-06-25,1387.1900,2636.4600,1289.0300,1808.2900,1936.4900,1318.5900
2019-06-26,1375.5200,2649.2700,1289.0300,1802.4900,1936.4900,1317.0100
2019-06-27,1372.8900,2675.4500,1266.0300,1782.0800,1936.4900,1313.1400
2019-06-28,1357.2300,2636.1900,1266.0300,1690.9400,2388.6700,1323.3300
2019-07-01,1350.0700,2587.0000,1266.0300,1878.1400,,1341.3800
2019-07-02,1677.5700,2826.5500,1343.6700,1509.7300,,1415.1600
2019-07-03,1584.6500,2754.0600,1343.6700,1460.7800,2156.8000,1365.0900
2019-07-04,1618.4400,2858.3100,1343.6700,1559.4100,2156.8000,1393.9800
2019-07-05,1654.6100,2887.2700,1312.0400,1463.1900,2156.8000,1390.1800
2019-07-08,1664.7600,2924.7200,1312.0400,1559.4100,2156.8000,1404.8400
2019-07-09,1646.1000,2925.5200,1360.9200,1559.4000,2156.8000,1410.1500
2019-07-10,1615.3500,2906.9900,1360.9200,1546.9700,2156.8000,1400.8000
2019-07-11,1607.7900,2929.6200,1360.9200,1544.0400,2028.0300,1393.9600
2019-07-12,1597.8400,2916.1900,1360.9200,1508.5600,2028.0300,1387.3400
2019-07-15,1423.4000,2725.8100,1389.6700,1447.4800,2028.0300,1343.9300
2019-07-16,1643.3000,2951.5400,1389.6700,1533.2400,1968.0400,1402.1700
2019-07-17,1653.1300,2951.7400,1363.2700,1605.7200,1968.0400,1384.2100
2019-07-18,1591.5900,2911.1400,1363.2700,1617.0000,1968.0400,1368.5000
2019-07-19,1567.0000,3022.7600,1329.4400,1613.9500,1968.0400,1369.0700
2019-07-22,1510.6700,3014.5500,1363.2700,1486.1100,1968.0400,1360.5800
2019-07-23,1472.1300,2941.2900,1317.2300,1528.0700,1968.0400,1325.9200
2019-07-24,1495.5100,3014.3700,1317.2300,1515.0300,1968.0400,1337.0700
2019-07-25,1501.5200,3000.5800,1317.2300,1496.2300,1968.0400,1333.7100
2019-07-26,1581.3500,3028.7100,1317.2300,1458.0000,1968.0400,1353.1500
2019-07-29,1557.8300,3016.9100,1355.3200,1618.4900,1968.0400,1360.6700
2019-07-30,1546.8600,3014.2400,1355.3200,1601.4200,1968.0400,1358.1800
2019-07-31,1489.1600,2994.8500,1355.3200,1571.4300,2015.5800,1343.6700
2019-08-01,1337.1700,2725.4900,1378.7200,2539.4300,1714.1300,1352.3400
2019-08-02,1564.5100,2907.6300,1378.7200,1730.4700,1801.3600,1340.8600
2019-08-05,1443.3600,2678.3600,1357.1200,1750.3500,1801.3600,1302.1300
2019-08-06,1547.8500,2822.4500,1391.0200,1761.8500,1801.3600,1341.5900
2019-08-07,1533.2000,2791.7500,1391.0200,1743.7000,1801.3600,1454.3600
2019-08-08,1498.9600,2774.8400,1434.3400,1603.0800,1801.3600,1440.5200
2019-08-09,1474.2200,2719.6500,1457.8900,1631.8300,1801.3600,1437.3200
2019-08-12,1475.0700,2729.8200,1370.9100,1809.1200,1801.3600,1317.7900
2019-08-13,1480.2100,2750.1600,1410.6100,1750.1100,1741.7200,1322.1800
2019-08-14,1472.5900,2799.4200,1616.7400,1740.7500,1741.7200,1359.3700
2019-08-15,1392.0600,2645.3700,1663.4100,1853.6200,1741.7200,1345.1700
2019-08-16,1360.3600,2716.0200,1538.0400,2075.7900,1741.7200,1344.1500
2019-08-19,1326.4400,2684.2300,1554.3300,2255.9600,1741.7200,1351.5800
2019-08-20,1326.4400,2666.6800,1547.8100,2283.4900,1741.7200,1353.5000
2019-08-21,1322.7200,2659.7300,1546.7700,2373.7000,1741.7200,1359.0600
2019-08-22,1334.4200,2661.6900,1573.4800,2283.4900,1741.7200,1353.0900
2019-08-23,1299.7700,2627.1900,1573.4800,2218.5300,1741.7200,1337.6200
2019-08-26,1288.7700,2631.8100,1533.4000,2305.7400,1741.7200,1337.0300
2019-08-27,1287.2200,2643.3900,1546.4500,2275.6700,1861.9100,1344.0000
2019-08-28,1274.1200,2616.6400,1546.4500,2283.4900,1861.9100,1353.2100
2019-08-29,1276.7200,2632.9300,1552.4600,2283.4900,1861.9100,1358.0000
2019-08-30,1288.9700,2667.4900,1530.1700,2280.8300,1889.6000,1358.0300
2019-09-02,1616.8500,2861.2700,1482.5000,1884.8200,2078.9000,1408.2400
2019-09-03,1616.8500,2828.7500,1499.6000,1848.2600,1957.3000,1391.4800
2019-09-04,1615.8800,2852.9300,1497.2700,1819.8700,1907.2100,1389.3300
2019-09-05,1615.8800,2814.7400,1495.8600,1791.7300,1907.2100,1380.9500
2019-09-06,1595.4400,2833.8900,1476.8700,2118.7300,1907.2100,1408.3500
2019-09-09,1612.8100,2801.0500,1443.2100,1784.3000,1907.2100,1372.4100
2019-09-10,1520.3600,3079.2900,1439.0500,1760.1000,1859.5700,1377.1500
2019-09-11,1494.7900,3068.4300,1417.6000,1754.9100,1948.8900,1371.5700
2019-09-12,1479.3300,2781.7900,1434.5100,1730.8100,1915.7300,1333.4900
2019-09-13,1475.5800,2732.5000,1433.5100,1720.8800,1915.7300,1325.0000
2019-09-16,1442.6400,2733.7200,1406.3300,1756.8000,1928.0000,1314.8800
2019-09-17,1440.4900,2724.1700,1405.4700,1722.4000,1915.7300,1312.7300
2019-09-18,1440.4900,2706.3800,1384.9200,1706.7800,1915.7300,1307.8800
2019-09-19,1440.5500,2688.6200,1363.4200,1689.4600,1915.7300,1299.7900
2019-09-20,1420.7000,2683.3000,1357.0300,1701.1300,1915.7300,1293.3400
2019-09-23,1421.6900,2737.4900,1361.2000,1676.2700,1915.7300,1299.7300
2019-09-24,1371.1900,2737.8200,1317.4600,1677.9900,1915.7300,1282.5000
2019-09-25,1327.4500,2680.6500,1338.9800,1654.2300,1915.7300,1273.4200
2019-09-26,1305.2400,2703.3400,1326.4100,1632.4800,1928.1600,1269.0000
2019-09-27,1317.5900,2727.2000,1326.4100,1615.0000,1928.1600,1272.5900
2019-09-30,1314.4300,2741.6500,1296.0200,1597.7900,1928.1600,1269.4200
2019-10-01,1317.5900,2742.2000,1293.7000,1597.7900,1928.1600,1269.6600
2019-10-02,1308.7500,2739.8700,1319.0100,1549.5500,1990.7300,1268.7700
2019-10-03,1332.3200,2738.7300,1339.8100,1547.2100,1998.5000,1278.4500
2019-10-04,1319.1700,2682.9700,1290.3800,1537.3300,1991.5400,1260.1000
2019-10-07,1327.2200,2705.4200,1245.8100,1538.5200,1996.5600,1256.8300
2019-10-08,1308.3300,2715.7500,1228.6900,1495.4600,2014.5700,1251.1900
2019-10-09,1288.5200,2622.0700,1215.6500,1495.4600,2012.4900,1228.9300
2019-10-10,1278.8000,2626.5400,1214.7800,1494.8200,2012.4900,1229.5300
2019-10-11,1287.6800,2614.8300,1214.7800,1494.8200,2012.4900,1229.1800
2019-10-14,1306.2400,2597.6400,1214.7800,1494.8200,2016.8100,1235.4400
2019-10-15,1303.8900,2578.6300,1214.7800,1462.5500,2015.5300,1233.4900
2019-10-16,1320.9500,2586.6500,1248.0700,1396.7100,2015.5300,1239.5500
2019-10-17,1329.5200,2585.3700,1197.4200,1423.5200,2015.5300,1235.7300
2019-10-18,1327.1800,2643.1000,1174.2800,1431.8200,2015.5300,1240.1300
2019-10-21,1332.9600,2591.4300,1076.9400,1439.6400,2015.5300,1222.6300
2019-10-22,1348.3500,2681.1600,1121.1400,1430.6400,2015.5300,1239.0700
2019-10-23,1365.5700,2708.4800,1121.1400,1436.2700,2015.5300,1242.8000
2019-10-24,1368.9200,2706.3600,1121.1400,1428.0100,2015.5300,1242.9900
2019-10-25,1359.7600,2703.2100,1121.1400,1434.1800,2015.5300,1244.9200
2019-10-28,1364.8400,2687.9000,1115.3800,1430.1200,2015.5300,1242.5400
2019-10-29,1364.8400,2687.9000,1115.3800,1430.1200,2015.5300,1242.6900
2019-10-30,1365.2100,2705.8200,1115.3800,1430.1200,2015.5300,1251.8600
2019-10-31,1356.9400,2715.3700,1088.5900,1411.9400,2015.5300,1244.1500
2019-11-01,1360.6600,2717.6500,1080.4300,1430.1200,2015.5300,1230.4000
2019-11-04,1426.0900,2737.9000,1409.3300,1456.8900,1997.0700,1305.8400
2019-11-05,1435.8800,2745.8900,1394.1400,1479.8500,2004.0600,1313.7300
2019-11-06,1484.4300,2656.5000,1369.7400,1479.8500,2005.3000,1314.9200
2019-11-07,1482.2800,2701.2200,1369.7400,1479.8500,1990.1200,1319.2300
2019-11-08,1557.6500,2667.6800,1510.3900,1488.7000,1970.7300,1373.7500
2019-11-11,1551.2100,2714.6300,1511.0600,1500.4900,1970.7300,1376.5800
2019-11-12,1529.5500,2663.7400,1511.0600,1500.1900,1956.6700,1367.2600
2019-11-13,1516.4900,2629.2100,1511.0600,1500.4900,1956.6700,1361.2000
2019-11-14,1486.7300,2648.3900,1504.3300,1504.2400,1916.0200,1353.8100
2019-11-15,1482.9100,2650.2800,1499.1900,1503.9400,1916.0200,1352.4000
2019-11-18,1459.7900,2688.8100,1479.1100,1493.3500,1903.8000,1338.4600
2019-11-19,1420.8200,2593.8700,1495.4100,1493.6500,1912.9100,1325.7900
2019-11-20,1413.4900,2589.6900,1491.3500,1493.6500,1912.9100,1323.6300
2019-11-21,1397.2800,2597.1900,1490.7200,1493.3500,1912.9100,1320.8300
2019-11-22,1353.6000,2568.3800,1470.6400,1506.3000,1908.0200,1307.0700
2019-11-25,1344.7600,2555.2100,1459.9700,1470.2000,1912.9100,1296.9400
2019-11-26,1332.5800,2554.4600,1459.9700,1470.2000,1912.9100,1293.8100
2019-11-27,1310.6600,2513.1400,1459.9700,1470.2000,1912.9100,1284.6100
2019-11-28,1311.4800,2549.1500,1459.9700,1476.3700,1912.9100,1289.2300
2019-11-29,1308.0100,2507.7700,1459.9700,1481.1800,1912.9100,1284.5700
2019-12-02,1332.5900,2603.4200,1492.3700,1560.9400,1909.3600,1307.8700
2019-12-03,1332.5900,2606.6800,1493.6600,1565.6900,1894.1700,1307.4700
2019-12-04,1354.0300,2636.4500,1497.5200,1570.5000,1902.7200,1317.5800
2019-12-05,1358.5700,2629.6500,1501.0000,1573.5000,1909.9900,1319.1500
2019-12-06,1368.5600,2655.8600,1499.2600,1573.5000,1909.3100,1323.9400
2019-12-09,1513.6500,2785.4600,1596.8200,1638.2100,1886.1900,1383.7800
2019-12-10,1507.3500,2822.5300,1596.8200,1638.5400,1886.1900,1394.8100
2019-12-11,1495.8000,2774.6400,1596.8200,1638.5400,1874.7900,1386.0300
2019-12-12,1499.3100,2764.8200,1604.3000,1651.7100,1887.9700,1390.5400
2019-12-13,1485.9900,2788.0700,1606.3600,1654.0400,1874.3200,1391.3200
2019-12-16,1474.3700,2771.7500,1734.2400,1760.3400,1896.9200,1423.4900
2019-12-17,1468.7000,2751.4400,1772.8800,1786.3000,1876.1500,1429.9400
2019-12-18,1447.6400,2749.1700,1772.8800,1875.6800,1876.1500,1437.2800
2019-12-19,1442.6800,2735.6900,1763.5900,1844.6900,1876.1500,1430.1500
2019-12-20,1440.5200,2738.6200,1763.5900,1863.6700,1876.1500,1434.5900
2019-12-23,1382.4100,2622.0700,1887.3400,2099.5700,1912.9600,1452.4000
2019-12-24,1378.7500,2620.1400,1887.3400,2099.5700,1910.4500,1449.8400
2019-12-25,1365.9300,2623.3400,1860.3100,2099.5700,1910.4500,1443.1400
2019-12-26,1364.8200,2616.8800,1862.0500,2099.5700,1910.4500,1442.7700
2019-12-27,1364.0800,2610.1600,1862.0500,2096.3800,1906.6500,1442.8000
2019-12-30,1363.3400,2607.3600,1853.5600,2100.6300,1923.6300,1441.7500
2019-12-31,1363.3400,2602.5600,1853.5600,2100.6300,1910.3200,1440.1700
2020-01-01,1359.3200,2609.7800,1856.4700,2105.4500,1905.2000,1438.8100
2020-01-02,1374.1000,2706.0700,1932.2200,2310.8000,1874.1800,1490.1500
2020-01-03,1394.1500,2720.2500,1944.1700,2317.4200,1874.1800,1496.6200
2020-01-06,1416.8700,2766.7400,1930.9600,2318.2000,1882.8700,1503.3800
2020-01-07,1426.3400,2793.4900,1903.0700,2324.9100,1883.9300,1505.3100
2020-01-08,1577.0300,2965.9900,2069.7000,2521.4800,1880.1400,1587.0800
2020-01-09,1588.8200,2966.7300,2073.7800,2477.8200,1861.4000,1589.1400
2020-01-10,1588.7600,2961.4100,2073.7800,2502.4600,1861.4000,1591.6000
2020-01-13,1599.5600,2965.6600,2096.5900,2464.8900,1868.6000,1588.3100
2020-01-14,1586.4400,2963.2900,2097.5900,2481.4700,1868.6000,1587.8900
2020-01-15,1566.6100,2944.3200,2141.7800,2465.7000,1868.6000,1586.8000
2020-01-16,1554.1100,2953.3900,2064.4100,2472.2400,1850.7400,1568.6100
2020-01-17,1557.3800,2955.7000,2073.7000,2496.8900,1850.7400,1572.9600
2020-01-20,1500.6200,2973.1700,2018.5300,2426.2700,1823.0100,1543.6200
2020-01-21,1508.2000,2992.5500,2015.9200,2426.2700,1823.0100,1547.8000
2020-01-22,1517.8900,2937.8500,2001.9900,2426.2700,1823.0100,1548.0700
2020-01-23,1524.1800,2927.7400,2017.6600,2428.1500,1823.0100,1550.3600
2020-01-24,1524.1800,2927.7400,2017.6600,2428.1500,1822.2000,1555.2300
2020-01-27,1519.9900,2929.3700,2005.7600,2428.1500,1849.1400,1542.8900
2020-01-28,1522.2100,2839.6200,2045.7200,2413.9500,1806.1100,1503.7200
2020-01-29,1519.9900,2844.1700,2054.7700,2413.9500,1810.3000,1506.0000
2020-01-30,1522.2100,2844.1700,2075.0900,2413.9500,1810.3000,1510.0500
2020-01-31,1508.8900,2824.5200,2075.0900,2431.3200,1805.8200,1505.0500
2020-02-03,1512.2300,2820.0400,1919.2600,2390.7200,1805.8200,1473.3400
2020-02-04,1509.0000,2828.0200,1895.7800,2389.2100,1805.8200,1473.2400
2020-02-05,1507.5600,2858.2600,1765.5200,2336.5500,1784.0300,1467.9900
2020-02-06,1508.4000,2870.0800,1765.2300,2332.3400,1784.0300,1461.9500
2020-02-07,1497.2700,2859.0000,1764.3500,2332.3400,1800.5400,1461.0300
2020-02-10,1488.0900,2831.1800,1763.7700,2335.5000,1800.5400,1454.1900
2020-02-11,1487.3500,2830.8900,1763.7700,2334.9000,1800.5400,1453.5300
2020-02-12,1483.2600,2830.8900,1753.0500,2329.9300,1800.5400,1439.3400
2020-02-13,1485.1200,2827.9200,1751.3100,2331.5800,1800.5400,1436.0100
2020-02-14,1485.1200,2832.4600,1726.9200,2326.7700,1785.3400,1430.9300
2020-02-17,1383.8200,2671.9100,1632.6200,2318.5700,1840.3200,1371.2000
2020-02-18,1371.1000,2660.5100,1632.6200,2318.5700,1737.4900,1361.0700
2020-02-19,1328.0500,2593.6000,1647.1000,2291.6400,1737.4900,1346.0100
2020-02-20,1314.9600,2593.6000,1643.0300,2255.9800,1710.8700,1337.6000
2020-02-21,1320.5300,2583.4500,1632.6200,2239.0400,1695.1600,1336.1700
2020-02-24,1307.9100,2574.2800,1598.5800,2114.9500,1800.2500,1329.8600
2020-02-25,1302.1700,2567.9000,1598.5800,2114.9500,1800.2500,1329.8000
2020-02-26,1298.0800,2552.4200,1598.5800,2139.5500,1820.7800,1331.4500
2020-02-27,1296.2300,2549.8800,1602.6400,2140.1900,1820.7800,1330.9200
2020-02-28,1296.2300,2549.8800,1602.6400,2136.0400,1820.7800,1331.6000
2020-03-02,1337.8400,2601.4000,1561.8300,2130.0300,1759.6400,1369.8400
2020-03-03,1324.5200,2551.1700,1557.9800,2130.0300,1735.9300,1362.8700
2020-03-04,1330.8100,2549.5400,1533.0500,2130.0300,1716.0100,1355.4300
2020-03-05,1330.8100,2549.5400,1533.0500,2130.0300,1716.0100,1354.9700
2020-03-06,1330.8100,2549.5400,1473.1100,2130.0300,1734.1500,1346.5300
2020-03-09,1328.6600,2545.2100,1476.6900,2101.1500,1706.4500,1351.9700
2020-03-10,1328.6600,2545.2100,1446.9700,2101.1500,1758.9000,1349.6200
2020-03-11,1322.5400,2541.4600,1446.9700,2101.1500,1758.9000,1347.1100
2020-03-12,1322.5400,2541.4600,1446.9700,2101.1500,1745.0900,1340.5500
2020-03-13,1315.8800,2533.9000,1446.9700,2099.8500,1738.1700,1328.6400
2020-03-16,1406.9700,2622.6800,1448.3900,2099.0600,1738.1700,1355.8000
2020-03-17,1406.9700,2622.6800,1448.3900,2115.3600,1738.1700,1357.5600
2020-03-18,1476.7100,2730.3100,1448.3900,2107.3000,1753.7100,1384.8400
2020-03-19,1496.7300,2759.6200,1448.3900,2107.3000,1753.7100,1392.0400
2020-03-20,1511.1200,2729.4700,1448.3900,2112.6400,1753.7100,1392.3200
2020-03-23,1515.2600,2751.7700,1478.1200,2107.2400,1753.7100,1403.4700
2020-03-24,1515.2600,2744.5600,1478.1200,2107.2400,1753.7100,1405.8000
2020-03-25,1494.2500,2723.9300,1478.1200,2107.2400,1753.7100,1397.9300
2020-03-26,1492.3900,2719.0500,1478.1200,2107.2400,1753.7100,1395.8500
2020-03-27,1490.9100,2709.2700,1478.1200,2107.2400,1753.7100,1395.2700
2020-03-30,1511.7700,2804.6300,1476.3700,2107.2400,1753.7100,1410.3800
2020-03-31,1501.7800,2789.5200,1476.3700,2107.2400,1753.7100,1412.8300
2020-04-01,1533.4300,2827.4700,1434.9800,2016.7700,1974.1600,1446.0900
2020-04-02,1553.9800,2835.9400,1397.8600,2017.2900,1983.3500,1445.8100
2020-04-03,1550.6100,2828.5800,1397.8600,2017.1300,1980.3900,1447.8000
2020-04-06,1588.6000,2833.7900,1401.6400,1998.2300,1980.3900,1459.2800
2020-04-07,1604.2900,2824.5600,1401.6400,1998.4100,1987.6800,1465.0500
2020-04-08,1673.6400,2830.9600,1390.4600,1976.6700,2011.7100,1500.5400
2020-04-09,1585.4800,2709.7000,1400.3300,1976.6700,2014.4300,1468.7600
2020-04-10,1585.4800,2699.6000,1400.3300,1974.9600,2014.4300,1469.5100
2020-04-13,1599.0800,2690.0100,1400.3300,1976.3300,2014.4300,1473.4500
2020-04-14,1577.3400,2646.2700,1384.9600,1976.3300,2014.2200,1460.7000
2020-04-15,1588.4700,2662.5600,1430.4300,1933.2100,2014.2200,1469.8000
2020-04-16,1588.4700,2661.5800,1422.8800,1921.2000,2014.2200,1467.3200
2020-04-17,1567.0100,2779.3300,1422.2500,1900.0500,2000.7200,1466.0800
2020-04-20,1563.3000,2779.0100,1376.4800,1900.0500,2000.7200,1457.3900
2020-04-21,1520.1100,2674.7000,1376.4800,1900.0500,2000.7200,1437.7200
2020-04-22,1493.3900,2640.9500,1376.3200,1902.4200,2000.7200,1428.5200
2020-04-23,1493.0200,2654.5900,1376.3200,1900.6200,2000.7200,1432.8700
2020-04-24,1503.4400,2648.8200,1399.5800,1900.6200,2000.7200,1438.3900
2020-04-27,1503.4400,2657.7700,1399.5800,1897.6100,2000.7200,1441.6400
2020-04-28,1503.4400,2657.7700,1399.5800,1897.6100,2000.7200,1440.7400
2020-04-29,1503.4400,2657.7700,1399.5800,1897.6800,2004.2000,1441.6200
2020-04-30,1555.2200,2662.6000,1399.5800,1896.2800,2004.2000,1452.5100
2020-05-01,1607.3500,2690.1700,1432.2000,1958.6400,2005.0400,1479.8300
2020-05-04,1611.4000,2699.6900,1463.5600,1958.6200,2003.2800,1487.2100
2020-05-05,1611.4000,2699.6900,1465.7000,1958.6200,2003.2800,1486.2400
2020-05-06,1616.2200,2708.5600,1465.7000,1958.6200,2003.2700,1485.5300
2020-05-07,1635.9700,2708.5600,1404.5700,1954.2600,2003.2700,1478.8200
2020-05-08,1747.9700,2780.8300,1404.5700,1966.0800,1798.7100,1495.1400
2020-05-11,1748.7600,2792.9600,1404.5700,1974.0400,1849.7800,1497.2300
2020-05-12,1738.5600,2761.9800,1404.5700,1974.0400,1849.7800,1492.5300
2020-05-13,1720.5000,2742.4400,1404.5700,1967.2400,1849.7800,1485.9100
2020-05-14,1721.2400,2726.1500,1404.5700,1969.7100,1784.1400,1481.1700
2020-05-15,1687.9700,2629.7600,1458.3000,1999.9600,1783.4200,1477.3200
2020-05-18,1678.9600,2605.6400,1476.1300,1973.0700,1783.4200,1472.0000
