country_region_code,country_region,sub_region_1,sub_region_2,metro_area,iso_3166_2_code,census_fips_code,place_id,X_axis,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-08-21,-16.0,-6.0,48.0,-29.0,-36.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-08-22,-17.0,-2.0,66.0,-21.0,-12.0,3.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-08-23,-16.0,-5.0,50.0,-23.0,-15.0,3.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-08-24,-16.0,-7.0,32.0,-33.0,-36.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-08-25,-15.0,-4.0,37.0,-33.0,-37.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-08-26,-14.0,-5.0,42.0,-32.0,-35.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-08-27,-16.0,-6.0,41.0,-32.0,-36.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-08-28,-17.0,-8.0,37.0,-30.0,-35.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-08-29,-17.0,-4.0,49.0,-23.0,-13.0,4.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-08-30,-15.0,-6.0,59.0,-22.0,-15.0,2.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-08-31,-15.0,-7.0,30.0,-32.0,-35.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-01,-12.0,-2.0,36.0,-31.0,-36.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-02,-13.0,-5.0,35.0,-32.0,-35.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-03,-11.0,-1.0,45.0,-28.0,-35.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-04,-13.0,-2.0,55.0,-25.0,-36.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-05,-15.0,0.0,81.0,-18.0,-17.0,2.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-06,-13.0,-3.0,81.0,-24.0,-18.0,1.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-07,-16.0,-7.0,75.0,-40.0,-71.0,16.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-08,-16.0,-5.0,24.0,-31.0,-37.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-09,-16.0,-7.0,24.0,-32.0,-35.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-10,-16.0,-6.0,27.0,-32.0,-35.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-11,-17.0,-8.0,35.0,-30.0,-33.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-12,-16.0,-4.0,50.0,-22.0,-12.0,3.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-13,-16.0,-6.0,38.0,-25.0,-15.0,3.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-14,-16.0,-7.0,30.0,-33.0,-32.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-15,-14.0,-5.0,36.0,-32.0,-33.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-16,-15.0,-8.0,36.0,-32.0,-33.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-17,-16.0,-7.0,34.0,-32.0,-33.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-18,-15.0,-7.0,35.0,-30.0,-32.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-19,-13.0,-2.0,62.0,-21.0,-11.0,2.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-20,-14.0,-6.0,46.0,-24.0,-14.0,2.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-21,-16.0,-8.0,25.0,-33.0,-33.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-22,-15.0,-6.0,28.0,-34.0,-33.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-23,-15.0,-7.0,27.0,-33.0,-32.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-24,-16.0,-7.0,25.0,-33.0,-32.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-25,-16.0,-8.0,25.0,-31.0,-31.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-26,-15.0,-3.0,52.0,-23.0,-10.0,2.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-27,-15.0,-7.0,35.0,-25.0,-13.0,2.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-28,-17.0,-8.0,12.0,-35.0,-32.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-29,-16.0,-7.0,11.0,-35.0,-32.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-09-30,-14.0,-5.0,17.0,-33.0,-32.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-01,-13.0,-2.0,21.0,-31.0,-30.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-02,-14.0,-5.0,18.0,-29.0,-30.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-03,-13.0,-1.0,42.0,-20.0,-11.0,2.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-04,-14.0,-5.0,25.0,-24.0,-14.0,2.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-05,-15.0,-5.0,15.0,-32.0,-32.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-06,-15.0,-4.0,25.0,-32.0,-32.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-07,-15.0,-6.0,24.0,-33.0,-31.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-08,-15.0,-5.0,29.0,-31.0,-31.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-09,-16.0,-7.0,30.0,-29.0,-31.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-10,-16.0,-4.0,46.0,-22.0,-11.0,3.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-11,-16.0,-7.0,25.0,-25.0,-14.0,3.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-12,-17.0,-9.0,9.0,-36.0,-37.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-13,-17.0,-6.0,18.0,-33.0,-32.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-14,-14.0,-6.0,25.0,-31.0,-30.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-15,-15.0,-5.0,23.0,-30.0,-31.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-16,-17.0,-8.0,8.0,-30.0,-31.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-17,-14.0,-3.0,41.0,-20.0,-11.0,3.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-18,-16.0,-7.0,18.0,-23.0,-14.0,3.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-19,-18.0,-9.0,4.0,-33.0,-31.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-20,-17.0,-7.0,10.0,-32.0,-31.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-21,-16.0,-7.0,13.0,-32.0,-30.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-22,-16.0,-6.0,20.0,-31.0,-30.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-23,-17.0,-8.0,10.0,-30.0,-30.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-24,-16.0,-4.0,28.0,-23.0,-10.0,3.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-25,-18.0,-8.0,1.0,-27.0,-15.0,4.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-26,-19.0,-9.0,-9.0,-34.0,-31.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-27,-17.0,-7.0,1.0,-33.0,-31.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-28,-16.0,-7.0,-2.0,-34.0,-30.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-29,-17.0,-7.0,-6.0,-35.0,-31.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-30,-14.0,-4.0,1.0,-32.0,-30.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-10-31,-16.0,2.0,27.0,-23.0,-10.0,3.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-01,-18.0,-9.0,-5.0,-29.0,-15.0,4.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-02,-17.0,-7.0,-6.0,-35.0,-31.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-03,-11.0,-2.0,14.0,-34.0,-33.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-04,-18.0,-10.0,4.0,-36.0,-30.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-05,-18.0,-8.0,7.0,-34.0,-30.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-06,-18.0,-10.0,6.0,-33.0,-29.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-07,-16.0,-6.0,23.0,-27.0,-10.0,4.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-08,-17.0,-9.0,13.0,-29.0,-14.0,4.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-09,-19.0,-9.0,-3.0,-36.0,-31.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-10,-18.0,-7.0,-2.0,-35.0,-31.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-11,-15.0,-8.0,-10.0,-39.0,-38.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-12,-20.0,-9.0,-12.0,-37.0,-32.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-13,-19.0,-9.0,-11.0,-35.0,-30.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-14,-18.0,-6.0,2.0,-29.0,-10.0,5.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-15,-19.0,-9.0,-8.0,-32.0,-15.0,5.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-16,-20.0,-8.0,-10.0,-37.0,-31.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-17,-20.0,-7.0,-12.0,-37.0,-32.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-18,-19.0,-7.0,-13.0,-37.0,-32.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-19,-19.0,-6.0,-6.0,-36.0,-31.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-20,-20.0,-8.0,-5.0,-33.0,-30.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-21,-20.0,-4.0,4.0,-26.0,-10.0,5.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-22,-20.0,-7.0,-13.0,-32.0,-14.0,5.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-23,-16.0,-2.0,-12.0,-37.0,-35.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-24,-12.0,6.0,-9.0,-33.0,-36.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-25,-3.0,23.0,-7.0,-30.0,-40.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-26,-70.0,-30.0,-13.0,-60.0,-81.0,23.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-27,-26.0,-20.0,2.0,-47.0,-60.0,19.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-28,-26.0,-15.0,-1.0,-32.0,-18.0,7.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-29,-23.0,-15.0,-12.0,-28.0,-16.0,6.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-11-30,-21.0,-12.0,-27.0,-39.0,-34.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-01,-18.0,-5.0,-18.0,-36.0,-33.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-02,-19.0,-8.0,-16.0,-38.0,-32.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-03,-18.0,-5.0,-13.0,-37.0,-32.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-04,-20.0,-9.0,-17.0,-38.0,-30.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-05,-20.0,-6.0,-9.0,-33.0,-9.0,6.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-06,-20.0,-9.0,-14.0,-35.0,-14.0,5.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-07,-21.0,-9.0,-22.0,-40.0,-33.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-08,-20.0,-8.0,-18.0,-40.0,-32.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-09,-19.0,-8.0,-12.0,-39.0,-32.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-10,-19.0,-6.0,-9.0,-38.0,-32.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-11,-21.0,-9.0,-16.0,-38.0,-31.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-12,-20.0,-5.0,-11.0,-32.0,-10.0,6.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-13,-21.0,-8.0,-16.0,-35.0,-15.0,6.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-14,-20.0,-8.0,-28.0,-41.0,-33.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-15,-17.0,-2.0,-21.0,-38.0,-33.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-16,-20.0,-6.0,-27.0,-41.0,-34.0,13.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-17,-22.0,-9.0,-24.0,-43.0,-37.0,14.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-18,-19.0,-7.0,-22.0,-36.0,-32.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-19,-18.0,-2.0,-16.0,-25.0,-10.0,6.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-20,-17.0,-4.0,-19.0,-29.0,-13.0,5.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-21,-8.0,3.0,-9.0,-35.0,-37.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-22,-5.0,10.0,-6.0,-33.0,-38.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-23,2.0,24.0,-8.0,-30.0,-40.0,10.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-24,-16.0,27.0,-21.0,-43.0,-61.0,16.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-25,-82.0,-61.0,-38.0,-67.0,-83.0,27.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-26,-31.0,-18.0,-21.0,-37.0,-26.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-27,-27.0,-18.0,-12.0,-31.0,-18.0,7.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-28,-17.0,-9.0,-12.0,-40.0,-44.0,14.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-29,-17.0,-6.0,-8.0,-39.0,-45.0,14.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-30,-13.0,0.0,-11.0,-37.0,-44.0,14.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2020-12-31,-9.0,19.0,-12.0,-42.0,-52.0,15.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-01,-47.0,-37.0,-21.0,-62.0,-75.0,27.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-02,-26.0,-13.0,-14.0,-33.0,-21.0,9.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-03,-27.0,-16.0,-24.0,-33.0,-17.0,7.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-04,-19.0,-8.0,-23.0,-39.0,-34.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-05,-20.0,-6.0,-20.0,-39.0,-34.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-06,-22.0,-11.0,-22.0,-41.0,-33.0,13.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-07,-24.0,-10.0,-22.0,-41.0,-33.0,13.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-08,-26.0,-14.0,-29.0,-42.0,-32.0,13.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-09,-23.0,-9.0,-20.0,-35.0,-12.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-10,-26.0,-13.0,-22.0,-38.0,-17.0,7.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-11,-25.0,-12.0,-28.0,-42.0,-33.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-12,-23.0,-10.0,-22.0,-41.0,-33.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-13,-23.0,-12.0,-18.0,-41.0,-33.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-14,-25.0,-13.0,-17.0,-41.0,-33.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-15,-27.0,-16.0,-25.0,-41.0,-33.0,13.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-16,-25.0,-12.0,-14.0,-36.0,-14.0,7.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-17,-25.0,-15.0,-11.0,-38.0,-18.0,6.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-18,-22.0,-14.0,-8.0,-44.0,-46.0,14.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-19,-26.0,-12.0,-23.0,-42.0,-34.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-20,-26.0,-16.0,-22.0,-43.0,-33.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-21,-26.0,-13.0,-19.0,-42.0,-32.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-22,-26.0,-14.0,-25.0,-41.0,-31.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-23,-25.0,-12.0,-19.0,-38.0,-13.0,7.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-24,-28.0,-16.0,-28.0,-40.0,-17.0,7.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-25,-28.0,-16.0,-31.0,-44.0,-33.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-26,-28.0,-17.0,-27.0,-44.0,-35.0,13.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-27,-25.0,-15.0,-27.0,-42.0,-33.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-28,-26.0,-14.0,-27.0,-42.0,-32.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-29,-25.0,-15.0,-29.0,-42.0,-31.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-30,-22.0,-8.0,-15.0,-36.0,-12.0,6.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-01-31,-27.0,-16.0,-22.0,-39.0,-18.0,7.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-01,-29.0,-19.0,-33.0,-49.0,-37.0,14.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-02,-26.0,-15.0,-25.0,-45.0,-36.0,13.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-03,-20.0,-9.0,-20.0,-40.0,-31.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-04,-23.0,-11.0,-21.0,-40.0,-32.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-05,-24.0,-13.0,-24.0,-39.0,-30.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-06,-21.0,-6.0,-16.0,-34.0,-11.0,6.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-07,-31.0,-14.0,-30.0,-42.0,-17.0,6.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-08,-26.0,-15.0,-26.0,-41.0,-33.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-09,-25.0,-12.0,-24.0,-41.0,-33.0,12.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-10,-22.0,-10.0,-22.0,-40.0,-32.0,11.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-11,-26.0,-12.0,-31.0,-41.0,-34.0,13.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-12,-24.0,-10.0,-32.0,-39.0,-33.0,13.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-13,-23.0,-4.0,-31.0,-36.0,-15.0,8.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-14,-24.0,-10.0,-31.0,-39.0,-20.0,7.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-15,-34.0,-21.0,-32.0,-49.0,-52.0,18.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-16,-33.0,-17.0,-30.0,-45.0,-45.0,16.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-17,-27.0,-11.0,-27.0,-42.0,-39.0,13.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-18,-33.0,-19.0,-32.0,-46.0,-42.0,17.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-19,-26.0,-15.0,-32.0,-42.0,-35.0,14.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-20,-19.0,-8.0,-10.0,-31.0,-10.0,6.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-21,-19.0,-11.0,-12.0,-32.0,-13.0,5.0
US,United States,,,,,,ChIJCzYy5IS16lQRQrfeQ5K5Oxw,2021-02-22,-22.0,-13.0,-22.0,-39.0,-31.0,11.0
