Product,Timestamp,Dealprice
Vivo-Nex3,2020-07-24,3998.0
Vivo-Nex3-5G,2020-07-24,4598.0
三星-Note10,2020-07-24,4199.0
三星-Note10-5G,2020-07-24,5999.0
華為-Mate30,2020-07-23,3599.0
華為-Mate30-5G,2020-07-23,4499.0
華為-Mat30Pro,2020-07-23,5499.0
華為-Mat30Pro-5G,2020-07-23,6399.0
Vivo-Nex3,2020-07-23,3998.0
Vivo-Nex3-5G,2020-07-23,4598.0
三星-Note10,2020-07-23,4199.0
三星-Note10-5G,2020-07-23,5999.0
華為-Mate30,2020-07-22,3599.0
華為-Mate30-5G,2020-07-22,4499.0
華為-Mat30Pro,2020-07-22,5499.0
華為-Mat30Pro-5G,2020-07-22,6399.0
Vivo-Nex3,2020-07-22,3998.0
Vivo-Nex3-5G,2020-07-22,4598.0
三星-Note10,2020-07-22,4199.0
三星-Note10-5G,2020-07-22,5999.0
華為-Mate30,2020-07-21,3599.0
華為-Mate30-5G,2020-07-21,4499.0
華為-Mat30Pro,2020-07-21,5499.0
華為-Mat30Pro-5G,2020-07-21,6399.0
Vivo-Nex3,2020-07-21,3998.0
Vivo-Nex3-5G,2020-07-21,4598.0
三星-Note10,2020-07-21,4199.0
三星-Note10-5G,2020-07-21,5999.0
華為-Mate30,2020-07-20,3599.0
華為-Mate30-5G,2020-07-20,4499.0
華為-Mat30Pro,2020-07-20,5499.0
華為-Mat30Pro-5G,2020-07-20,6399.0
Vivo-Nex3,2020-07-20,3998.0
Vivo-Nex3-5G,2020-07-20,4598.0
三星-Note10,2020-07-20,4199.0
三星-Note10-5G,2020-07-20,5999.0
華為-Mate30,2020-07-19,3599.0
華為-Mate30-5G,2020-07-19,4499.0
華為-Mat30Pro,2020-07-19,5499.0
華為-Mat30Pro-5G,2020-07-19,6399.0
Vivo-Nex3,2020-07-19,3998.0
Vivo-Nex3-5G,2020-07-19,4598.0
三星-Note10,2020-07-19,4199.0
三星-Note10-5G,2020-07-19,5999.0
華為-Mate30,2020-07-18,3599.0
華為-Mate30-5G,2020-07-18,4499.0
華為-Mat30Pro,2020-07-18,5499.0
華為-Mat30Pro-5G,2020-07-18,6399.0
Vivo-Nex3,2020-07-18,3998.0
Vivo-Nex3-5G,2020-07-18,4598.0
三星-Note10,2020-07-18,4199.0
三星-Note10-5G,2020-07-18,5999.0
華為-Mate30,2020-07-17,3599.0
華為-Mate30-5G,2020-07-17,4499.0
華為-Mat30Pro,2020-07-17,5499.0
華為-Mat30Pro-5G,2020-07-17,6399.0
Vivo-Nex3,2020-07-17,3998.0
Vivo-Nex3-5G,2020-07-17,4598.0
三星-Note10,2020-07-17,4199.0
三星-Note10-5G,2020-07-17,5999.0
華為-Mate30,2020-07-16,3599.0
華為-Mate30-5G,2020-07-16,4499.0
華為-Mat30Pro,2020-07-16,5499.0
華為-Mat30Pro-5G,2020-07-16,6399.0
Vivo-Nex3,2020-07-16,3998.0
Vivo-Nex3-5G,2020-07-16,4598.0
三星-Note10,2020-07-16,4199.0
三星-Note10-5G,2020-07-16,5999.0
華為-Mate30,2020-07-15,3599.0
華為-Mate30-5G,2020-07-15,4499.0
華為-Mat30Pro,2020-07-15,5499.0
華為-Mat30Pro-5G,2020-07-15,6399.0
Vivo-Nex3,2020-07-15,3998.0
Vivo-Nex3-5G,2020-07-15,4598.0
三星-Note10,2020-07-15,4199.0
三星-Note10-5G,2020-07-15,5999.0
華為-Mate30,2020-07-14,3599.0
華為-Mate30-5G,2020-07-14,4499.0
華為-Mat30Pro,2020-07-14,5499.0
華為-Mat30Pro-5G,2020-07-14,6399.0
Vivo-Nex3,2020-07-14,3998.0
Vivo-Nex3-5G,2020-07-14,4598.0
三星-Note10,2020-07-14,4199.0
三星-Note10-5G,2020-07-14,5999.0
華為-Mate30,2020-07-13,3599.0
華為-Mate30-5G,2020-07-13,4499.0
華為-Mat30Pro,2020-07-13,5499.0
華為-Mat30Pro-5G,2020-07-13,6399.0
Vivo-Nex3,2020-07-13,3998.0
Vivo-Nex3-5G,2020-07-13,4598.0
三星-Note10,2020-07-13,4199.0
三星-Note10-5G,2020-07-13,5999.0
華為-Mate30,2020-07-12,3599.0
華為-Mate30-5G,2020-07-12,4499.0
華為-Mat30Pro,2020-07-12,5499.0
華為-Mat30Pro-5G,2020-07-12,6399.0
Vivo-Nex3,2020-07-12,3998.0
Vivo-Nex3-5G,2020-07-12,4598.0
三星-Note10,2020-07-12,4199.0
三星-Note10-5G,2020-07-12,5999.0
華為-Mate30,2020-07-11,3599.0
華為-Mate30-5G,2020-07-11,4499.0
華為-Mat30Pro,2020-07-11,5499.0
華為-Mat30Pro-5G,2020-07-11,6399.0
Vivo-Nex3,2020-07-11,3998.0
Vivo-Nex3-5G,2020-07-11,4598.0
三星-Note10,2020-07-11,4199.0
三星-Note10-5G,2020-07-11,5999.0
華為-Mate30,2020-07-10,3599.0
華為-Mate30-5G,2020-07-10,4499.0
華為-Mat30Pro,2020-07-10,5499.0
華為-Mat30Pro-5G,2020-07-10,6399.0
Vivo-Nex3,2020-07-10,3998.0
Vivo-Nex3-5G,2020-07-10,4598.0
三星-Note10,2020-07-10,4199.0
三星-Note10-5G,2020-07-10,5999.0
華為-Mate30,2020-07-09,3599.0
華為-Mate30-5G,2020-07-09,4499.0
華為-Mat30Pro,2020-07-09,5499.0
華為-Mat30Pro-5G,2020-07-09,6399.0
Vivo-Nex3,2020-07-09,3998.0
Vivo-Nex3-5G,2020-07-09,4598.0
三星-Note10,2020-07-09,4199.0
三星-Note10-5G,2020-07-09,5999.0
華為-Mate30,2020-07-08,3599.0
華為-Mate30-5G,2020-07-08,4499.0
華為-Mat30Pro,2020-07-08,5499.0
華為-Mat30Pro-5G,2020-07-08,6399.0
Vivo-Nex3,2020-07-08,3998.0
Vivo-Nex3-5G,2020-07-08,4598.0
三星-Note10,2020-07-08,4199.0
三星-Note10-5G,2020-07-08,5999.0
華為-Mate30,2020-07-07,3599.0
華為-Mate30-5G,2020-07-07,4499.0
華為-Mat30Pro,2020-07-07,5499.0
華為-Mat30Pro-5G,2020-07-07,6399.0
Vivo-Nex3,2020-07-07,3998.0
Vivo-Nex3-5G,2020-07-07,4598.0
三星-Note10,2020-07-07,4199.0
三星-Note10-5G,2020-07-07,5999.0
華為-Mate30,2020-07-05,3599.0
華為-Mate30-5G,2020-07-05,4499.0
華為-Mat30Pro,2020-07-05,5499.0
華為-Mat30Pro-5G,2020-07-05,6399.0
Vivo-Nex3,2020-07-05,3998.0
Vivo-Nex3-5G,2020-07-05,4598.0
三星-Note10,2020-07-05,4199.0
三星-Note10-5G,2020-07-05,5999.0
華為-Mate30,2020-07-04,3599.0
華為-Mate30-5G,2020-07-04,4499.0
華為-Mat30Pro,2020-07-04,5499.0
華為-Mat30Pro-5G,2020-07-04,6399.0
Vivo-Nex3,2020-07-04,3998.0
Vivo-Nex3-5G,2020-07-04,4598.0
三星-Note10,2020-07-04,4199.0
三星-Note10-5G,2020-07-04,5999.0
華為-Mate30,2020-07-03,3599.0
華為-Mate30-5G,2020-07-03,4499.0
華為-Mat30Pro,2020-07-03,5499.0
華為-Mat30Pro-5G,2020-07-03,6399.0
Vivo-Nex3,2020-07-03,3998.0
Vivo-Nex3-5G,2020-07-03,4598.0
三星-Note10,2020-07-03,4199.0
三星-Note10-5G,2020-07-03,5999.0
華為-Mate30,2020-04-23,3969.0
華為-Mate30-5G,2020-04-23,4499.0
華為-Mat30Pro,2020-04-23,5869.0
華為-Mat30Pro-5G,2020-04-23,6399.0
Vivo-Nex3,2020-04-23,3998.0
Vivo-Nex3-5G,2020-04-23,4998.0
三星-Note10,2020-04-23,6299.0
三星-Note10-5G,2020-04-23,7798.0
華為-Mate30,2020-04-22,3969.0
華為-Mate30-5G,2020-04-22,4499.0
華為-Mat30Pro,2020-04-22,5869.0
華為-Mat30Pro-5G,2020-04-22,6399.0
Vivo-Nex3,2020-04-22,3998.0
Vivo-Nex3-5G,2020-04-22,4998.0
三星-Note10,2020-04-22,6299.0
三星-Note10-5G,2020-04-22,7798.0
華為-Mate30,2020-04-21,3999.0
華為-Mate30-5G,2020-04-21,4499.0
華為-Mat30Pro,2020-04-21,5899.0
華為-Mat30Pro-5G,2020-04-21,6399.0
Vivo-Nex3,2020-04-21,3998.0
Vivo-Nex3-5G,2020-04-21,4998.0
三星-Note10,2020-04-21,6299.0
三星-Note10-5G,2020-04-21,7798.0
華為-Mate30,2020-04-20,3999.0
華為-Mate30-5G,2020-04-20,4499.0
華為-Mat30Pro,2020-04-20,5899.0
華為-Mat30Pro-5G,2020-04-20,6399.0
Vivo-Nex3,2020-04-20,3998.0
Vivo-Nex3-5G,2020-04-20,4998.0
三星-Note10,2020-04-20,6299.0
三星-Note10-5G,2020-04-20,7798.0
華為-Mate30,2020-04-19,3999.0
華為-Mate30-5G,2020-04-19,4499.0
華為-Mat30Pro,2020-04-19,5899.0
華為-Mat30Pro-5G,2020-04-19,6399.0
Vivo-Nex3,2020-04-19,3998.0
Vivo-Nex3-5G,2020-04-19,4998.0
三星-Note10,2020-04-19,6299.0
三星-Note10-5G,2020-04-19,7798.0
華為-Mate30,2020-04-14,3999.0
華為-Mate30-5G,2020-04-14,4499.0
華為-Mat30Pro,2020-04-14,5899.0
華為-Mat30Pro-5G,2020-04-14,6399.0
Vivo-Nex3,2020-04-14,3998.0
Vivo-Nex3-5G,2020-04-14,4998.0
三星-Note10,2020-04-14,6299.0
三星-Note10-5G,2020-04-14,7798.0
華為-Mate30,2020-04-13,3999.0
華為-Mate30-5G,2020-04-13,4499.0
華為-Mat30Pro,2020-04-13,5899.0
華為-Mat30Pro-5G,2020-04-13,6399.0
Vivo-Nex3,2020-04-13,3998.0
Vivo-Nex3-5G,2020-04-13,4998.0
三星-Note10,2020-04-13,6299.0
三星-Note10-5G,2020-04-13,7798.0
華為-Mate30,2020-04-12,3999.0
華為-Mate30-5G,2020-04-12,4499.0
華為-Mat30Pro,2020-04-12,5899.0
華為-Mat30Pro-5G,2020-04-12,6399.0
Vivo-Nex3,2020-04-12,3998.0
Vivo-Nex3-5G,2020-04-12,4998.0
三星-Note10,2020-04-12,6299.0
三星-Note10-5G,2020-04-12,7798.0
華為-Mate30,2020-04-11,3999.0
華為-Mate30-5G,2020-04-11,4499.0
華為-Mat30Pro,2020-04-11,5899.0
華為-Mat30Pro-5G,2020-04-11,6399.0
Vivo-Nex3,2020-04-11,3998.0
Vivo-Nex3-5G,2020-04-11,4998.0
三星-Note10,2020-04-11,6299.0
三星-Note10-5G,2020-04-11,7798.0
華為-Mate30,2020-04-10,3999.0
華為-Mate30-5G,2020-04-10,4499.0
華為-Mat30Pro,2020-04-10,5899.0
華為-Mat30Pro-5G,2020-04-10,6399.0
Vivo-Nex3,2020-04-10,3998.0
Vivo-Nex3-5G,2020-04-10,4998.0
三星-Note10,2020-04-10,6299.0
三星-Note10-5G,2020-04-10,7798.0
華為-Mate30,2020-04-09,3999.0
華為-Mate30-5G,2020-04-09,4499.0
華為-Mat30Pro,2020-04-09,5899.0
華為-Mat30Pro-5G,2020-04-09,6399.0
Vivo-Nex3,2020-04-09,3998.0
Vivo-Nex3-5G,2020-04-09,4998.0
三星-Note10,2020-04-09,6299.0
三星-Note10-5G,2020-04-09,7798.0
華為-Mate30,2020-04-08,3999.0
華為-Mate30-5G,2020-04-08,4499.0
華為-Mat30Pro,2020-04-08,5899.0
華為-Mat30Pro-5G,2020-04-08,6399.0
Vivo-Nex3,2020-04-08,3998.0
Vivo-Nex3-5G,2020-04-08,4998.0
三星-Note10,2020-04-08,6299.0
三星-Note10-5G,2020-04-08,7798.0
華為-Mate30,2020-04-07,3999.0
華為-Mate30-5G,2020-04-07,4499.0
華為-Mat30Pro,2020-04-07,5899.0
華為-Mat30Pro-5G,2020-04-07,6399.0
Vivo-Nex3,2020-04-07,3998.0
Vivo-Nex3-5G,2020-04-07,4998.0
三星-Note10,2020-04-07,6299.0
三星-Note10-5G,2020-04-07,7798.0
華為-Mate30,2020-04-06,3999.0
華為-Mate30-5G,2020-04-06,4499.0
華為-Mat30Pro,2020-04-06,5899.0
華為-Mat30Pro-5G,2020-04-06,6399.0
Vivo-Nex3,2020-04-06,3998.0
Vivo-Nex3-5G,2020-04-06,4998.0
三星-Note10,2020-04-06,6299.0
三星-Note10-5G,2020-04-06,7798.0
華為-Mate30,2020-04-04,3999.0
華為-Mate30-5G,2020-04-04,4499.0
華為-Mat30Pro,2020-04-04,5899.0
華為-Mat30Pro-5G,2020-04-04,6399.0
Vivo-Nex3,2020-04-04,3998.0
Vivo-Nex3-5G,2020-04-04,4998.0
三星-Note10,2020-04-04,6299.0
三星-Note10-5G,2020-04-04,7798.0
華為-Mate30,2020-04-02,3999.0
華為-Mate30-5G,2020-04-02,4499.0
華為-Mat30Pro,2020-04-02,5899.0
華為-Mat30Pro-5G,2020-04-02,6399.0
Vivo-Nex3,2020-04-02,3998.0
Vivo-Nex3-5G,2020-04-02,4998.0
三星-Note10,2020-04-02,6299.0
三星-Note10-5G,2020-04-02,7999.0
華為-Mate30,2020-04-01,3999.0
華為-Mate30-5G,2020-04-01,4499.0
華為-Mat30Pro,2020-04-01,5899.0
華為-Mat30Pro-5G,2020-04-01,6399.0
Vivo-Nex3,2020-04-01,3998.0
Vivo-Nex3-5G,2020-04-01,4998.0
三星-Note10,2020-04-01,6299.0
三星-Note10-5G,2020-04-01,7999.0
華為-Mate30,2020-03-31,3999.0
華為-Mate30-5G,2020-03-31,4499.0
華為-Mat30Pro,2020-03-31,5899.0
華為-Mat30Pro-5G,2020-03-31,6399.0
Vivo-Nex3,2020-03-31,3998.0
Vivo-Nex3-5G,2020-03-31,4998.0
三星-Note10,2020-03-31,6299.0
三星-Note10-5G,2020-03-31,7999.0
華為-Mate30,2020-03-30,3999.0
華為-Mate30-5G,2020-03-30,4499.0
華為-Mat30Pro,2020-03-30,5899.0
華為-Mat30Pro-5G,2020-03-30,6399.0
Vivo-Nex3,2020-03-30,3998.0
Vivo-Nex3-5G,2020-03-30,4998.0
三星-Note10,2020-03-30,6299.0
三星-Note10-5G,2020-03-30,7999.0
華為-Mate30,2020-03-28,3999.0
華為-Mate30-5G,2020-03-28,4499.0
華為-Mat30Pro,2020-03-28,5899.0
華為-Mat30Pro-5G,2020-03-28,6399.0
Vivo-Nex3,2020-03-28,3998.0
Vivo-Nex3-5G,2020-03-28,4998.0
三星-Note10,2020-03-28,6299.0
三星-Note10-5G,2020-03-28,7999.0
華為-Mate30,2020-03-27,3999.0
華為-Mate30-5G,2020-03-27,4499.0
華為-Mat30Pro,2020-03-27,5899.0
華為-Mat30Pro-5G,2020-03-27,6399.0
Vivo-Nex3,2020-03-27,3998.0
Vivo-Nex3-5G,2020-03-27,4998.0
三星-Note10,2020-03-27,6299.0
三星-Note10-5G,2020-03-27,7999.0
華為-Mate30,2020-03-26,3999.0
華為-Mate30-5G,2020-03-26,4499.0
華為-Mat30Pro,2020-03-26,5899.0
華為-Mat30Pro-5G,2020-03-26,6399.0
Vivo-Nex3,2020-03-26,3998.0
Vivo-Nex3-5G,2020-03-26,4998.0
三星-Note10,2020-03-26,6299.0
三星-Note10-5G,2020-03-26,7999.0
華為-Mate30,2020-03-24,4299.0
華為-Mate30-5G,2020-03-24,4499.0
華為-Mat30Pro,2020-03-24,6299.0
華為-Mat30Pro-5G,2020-03-24,6399.0
Vivo-Nex3,2020-03-24,3998.0
Vivo-Nex3-5G,2020-03-24,4998.0
三星-Note10,2020-03-24,6299.0
三星-Note10-5G,2020-03-24,7999.0
華為-Mate30,2020-03-23,4299.0
華為-Mate30-5G,2020-03-23,4499.0
華為-Mat30Pro,2020-03-23,6299.0
華為-Mat30Pro-5G,2020-03-23,6399.0
Vivo-Nex3,2020-03-23,3998.0
Vivo-Nex3-5G,2020-03-23,4998.0
三星-Note10,2020-03-23,6299.0
三星-Note10-5G,2020-03-23,7999.0
華為-Mate30,2020-03-22,4299.0
華為-Mate30-5G,2020-03-22,4499.0
華為-Mat30Pro,2020-03-22,6299.0
華為-Mat30Pro-5G,2020-03-22,6399.0
Vivo-Nex3,2020-03-22,3998.0
Vivo-Nex3-5G,2020-03-22,4998.0
三星-Note10,2020-03-22,6299.0
三星-Note10-5G,2020-03-22,7999.0
華為-Mate30,2020-03-21,4299.0
華為-Mate30-5G,2020-03-21,4499.0
華為-Mat30Pro,2020-03-21,6299.0
華為-Mat30Pro-5G,2020-03-21,6399.0
Vivo-Nex3,2020-03-21,3998.0
Vivo-Nex3-5G,2020-03-21,4998.0
三星-Note10,2020-03-21,6299.0
三星-Note10-5G,2020-03-21,7999.0
華為-Mate30,2020-03-19,4299.0
華為-Mate30-5G,2020-03-19,4499.0
華為-Mat30Pro,2020-03-19,6299.0
華為-Mat30Pro-5G,2020-03-19,6399.0
Vivo-Nex3,2020-03-19,3998.0
Vivo-Nex3-5G,2020-03-19,4998.0
三星-Note10,2020-03-19,6299.0
三星-Note10-5G,2020-03-19,7999.0
華為-Mate30,2020-03-18,4299.0
華為-Mate30-5G,2020-03-18,4499.0
華為-Mat30Pro,2020-03-18,6299.0
華為-Mat30Pro-5G,2020-03-18,6399.0
Vivo-Nex3,2020-03-18,4498.0
Vivo-Nex3-5G,2020-03-18,4998.0
三星-Note10,2020-03-18,6299.0
三星-Note10-5G,2020-03-18,7999.0
華為-Mate30,2020-03-17,4299.0
華為-Mate30-5G,2020-03-17,4999.0
華為-Mat30Pro,2020-03-17,6299.0
華為-Mat30Pro-5G,2020-03-17,6399.0
Vivo-Nex3,2020-03-17,4498.0
Vivo-Nex3-5G,2020-03-17,4998.0
三星-Note10,2020-03-17,6299.0
三星-Note10-5G,2020-03-17,7999.0
華為-Mate30,2020-03-15,4299.0
華為-Mate30-5G,2020-03-15,4999.0
華為-Mat30Pro,2020-03-15,6299.0
華為-Mat30Pro-5G,2020-03-15,6399.0
Vivo-Nex3,2020-03-15,4498.0
Vivo-Nex3-5G,2020-03-15,4998.0
三星-Note10,2020-03-15,6299.0
三星-Note10-5G,2020-03-15,7999.0
華為-Mate30,2020-03-14,4299.0
華為-Mate30-5G,2020-03-14,4999.0
華為-Mat30Pro,2020-03-14,6299.0
華為-Mat30Pro-5G,2020-03-14,6399.0
Vivo-Nex3,2020-03-14,4498.0
Vivo-Nex3-5G,2020-03-14,4998.0
三星-Note10,2020-03-14,6299.0
三星-Note10-5G,2020-03-14,7999.0
華為-Mate30,2020-03-13,4299.0
華為-Mate30-5G,2020-03-13,4999.0
華為-Mat30Pro,2020-03-13,6299.0
華為-Mat30Pro-5G,2020-03-13,6399.0
Vivo-Nex3,2020-03-13,4498.0
Vivo-Nex3-5G,2020-03-13,4998.0
三星-Note10,2020-03-13,6299.0
三星-Note10-5G,2020-03-13,7999.0
華為-Mate30,2020-03-12,4299.0
華為-Mate30-5G,2020-03-12,4999.0
華為-Mat30Pro,2020-03-12,6299.0
華為-Mat30Pro-5G,2020-03-12,6899.0
Vivo-Nex3,2020-03-12,4498.0
Vivo-Nex3-5G,2020-03-12,4998.0
三星-Note10,2020-03-12,6299.0
三星-Note10-5G,2020-03-12,7999.0
華為-Mate30,2020-03-11,4299.0
華為-Mate30-5G,2020-03-11,4999.0
華為-Mat30Pro,2020-03-11,6299.0
華為-Mat30Pro-5G,2020-03-11,6899.0
Vivo-Nex3,2020-03-11,4498.0
Vivo-Nex3-5G,2020-03-11,4998.0
三星-Note10,2020-03-11,6299.0
三星-Note10-5G,2020-03-11,7999.0
華為-Mate30,2020-03-10,4299.0
華為-Mate30-5G,2020-03-10,4999.0
華為-Mat30Pro,2020-03-10,6299.0
華為-Mat30Pro-5G,2020-03-10,6899.0
Vivo-Nex3,2020-03-10,4498.0
Vivo-Nex3-5G,2020-03-10,4998.0
三星-Note10,2020-03-10,6299.0
三星-Note10-5G,2020-03-10,7999.0
華為-Mate30,2020-03-09,4299.0
華為-Mate30-5G,2020-03-09,4999.0
華為-Mat30Pro,2020-03-09,6299.0
華為-Mat30Pro-5G,2020-03-09,6899.0
Vivo-Nex3,2020-03-09,4498.0
Vivo-Nex3-5G,2020-03-09,4998.0
三星-Note10,2020-03-09,6299.0
三星-Note10-5G,2020-03-09,7999.0
華為-Mate30,2020-03-07,4299.0
華為-Mate30-5G,2020-03-07,4999.0
華為-Mat30Pro,2020-03-07,6299.0
華為-Mat30Pro-5G,2020-03-07,6899.0
Vivo-Nex3,2020-03-07,4498.0
Vivo-Nex3-5G,2020-03-07,4998.0
三星-Note10,2020-03-07,6299.0
三星-Note10-5G,2020-03-07,7999.0
華為-Mate30,2020-03-06,4299.0
華為-Mate30-5G,2020-03-06,4999.0
華為-Mat30Pro,2020-03-06,6299.0
華為-Mat30Pro-5G,2020-03-06,6899.0
Vivo-Nex3,2020-03-06,4498.0
Vivo-Nex3-5G,2020-03-06,4998.0
三星-Note10,2020-03-06,6299.0
三星-Note10-5G,2020-03-06,7999.0
華為-Mate30,2020-03-05,4299.0
華為-Mate30-5G,2020-03-05,4999.0
華為-Mat30Pro,2020-03-05,6299.0
華為-Mat30Pro-5G,2020-03-05,6899.0
Vivo-Nex3,2020-03-05,4498.0
Vivo-Nex3-5G,2020-03-05,4998.0
三星-Note10,2020-03-05,6299.0
三星-Note10-5G,2020-03-05,7999.0
華為-Mate30,2020-03-04,4299.0
華為-Mate30-5G,2020-03-04,4999.0
華為-Mat30Pro,2020-03-04,6299.0
華為-Mat30Pro-5G,2020-03-04,6899.0
Vivo-Nex3,2020-03-04,4498.0
Vivo-Nex3-5G,2020-03-04,4998.0
三星-Note10,2020-03-04,6299.0
三星-Note10-5G,2020-03-04,7999.0
華為-Mate30,2020-03-03,4299.0
華為-Mate30-5G,2020-03-03,4999.0
華為-Mat30Pro,2020-03-03,6299.0
華為-Mat30Pro-5G,2020-03-03,6899.0
Vivo-Nex3,2020-03-03,4498.0
Vivo-Nex3-5G,2020-03-03,4998.0
三星-Note10,2020-03-03,6299.0
三星-Note10-5G,2020-03-03,7999.0
華為-Mate30,2020-03-02,4299.0
華為-Mate30-5G,2020-03-02,4999.0
華為-Mat30Pro,2020-03-02,6299.0
華為-Mat30Pro-5G,2020-03-02,6899.0
Vivo-Nex3,2020-03-02,4498.0
Vivo-Nex3-5G,2020-03-02,4998.0
三星-Note10,2020-03-02,6299.0
三星-Note10-5G,2020-03-02,7999.0
華為-Mate30,2020-02-29,4299.0
華為-Mate30-5G,2020-02-29,4999.0
華為-Mat30Pro,2020-02-29,6299.0
華為-Mat30Pro-5G,2020-02-29,6899.0
Vivo-Nex3,2020-02-29,4498.0
Vivo-Nex3-5G,2020-02-29,4998.0
三星-Note10,2020-02-29,6299.0
三星-Note10-5G,2020-02-29,7999.0
華為-Mate30,2020-02-28,4299.0
華為-Mate30-5G,2020-02-28,4999.0
華為-Mat30Pro,2020-02-28,6299.0
華為-Mat30Pro-5G,2020-02-28,6899.0
Vivo-Nex3,2020-02-28,4498.0
Vivo-Nex3-5G,2020-02-28,4998.0
三星-Note10,2020-02-28,6299.0
三星-Note10-5G,2020-02-28,7999.0
華為-Mate30,2020-02-27,4299.0
華為-Mate30-5G,2020-02-27,4999.0
華為-Mat30Pro,2020-02-27,6299.0
華為-Mat30Pro-5G,2020-02-27,6899.0
Vivo-Nex3,2020-02-27,4498.0
Vivo-Nex3-5G,2020-02-27,4998.0
三星-Note10,2020-02-27,6299.0
三星-Note10-5G,2020-02-27,7999.0
華為-Mate30,2020-02-24,4299.0
華為-Mate30-5G,2020-02-24,4999.0
華為-Mat30Pro,2020-02-24,6299.0
華為-Mat30Pro-5G,2020-02-24,6899.0
Vivo-Nex3,2020-02-24,4498.0
Vivo-Nex3-5G,2020-02-24,4998.0
三星-Note10,2020-02-24,6299.0
三星-Note10-5G,2020-02-24,7999.0
華為-Mate30,2020-02-23,4299.0
華為-Mate30-5G,2020-02-23,4999.0
華為-Mat30Pro,2020-02-23,6299.0
華為-Mat30Pro-5G,2020-02-23,6899.0
Vivo-Nex3,2020-02-23,4498.0
Vivo-Nex3-5G,2020-02-23,4998.0
三星-Note10,2020-02-23,6299.0
三星-Note10-5G,2020-02-23,7999.0
華為-Mate30,2020-02-21,4299.0
華為-Mate30-5G,2020-02-21,4999.0
華為-Mat30Pro,2020-02-21,6299.0
華為-Mat30Pro-5G,2020-02-21,6899.0
Vivo-Nex3,2020-02-21,4498.0
Vivo-Nex3-5G,2020-02-21,4998.0
三星-Note10,2020-02-21,6299.0
三星-Note10-5G,2020-02-21,7999.0
華為-Mate30,2020-02-20,4299.0
華為-Mate30-5G,2020-02-20,4999.0
華為-Mat30Pro,2020-02-20,6299.0
華為-Mat30Pro-5G,2020-02-20,6899.0
Vivo-Nex3,2020-02-20,4498.0
Vivo-Nex3-5G,2020-02-20,4998.0
三星-Note10,2020-02-20,6299.0
三星-Note10-5G,2020-02-20,7999.0
華為-Mate30,2020-02-19,4299.0
華為-Mate30-5G,2020-02-19,4999.0
華為-Mat30Pro,2020-02-19,6299.0
華為-Mat30Pro-5G,2020-02-19,6899.0
Vivo-Nex3,2020-02-19,4498.0
Vivo-Nex3-5G,2020-02-19,4998.0
三星-Note10,2020-02-19,6299.0
三星-Note10-5G,2020-02-19,7999.0
華為-Mate30,2020-02-18,4299.0
華為-Mate30-5G,2020-02-18,4999.0
華為-Mat30Pro,2020-02-18,6299.0
華為-Mat30Pro-5G,2020-02-18,6899.0
Vivo-Nex3,2020-02-18,4498.0
Vivo-Nex3-5G,2020-02-18,4998.0
三星-Note10,2020-02-18,6299.0
三星-Note10-5G,2020-02-18,7999.0
華為-Mate30,2020-02-17,4299.0
華為-Mate30-5G,2020-02-17,4999.0
華為-Mat30Pro,2020-02-17,6299.0
華為-Mat30Pro-5G,2020-02-17,6899.0
Vivo-Nex3,2020-02-17,4498.0
Vivo-Nex3-5G,2020-02-17,4998.0
三星-Note10,2020-02-17,6399.0
三星-Note10-5G,2020-02-17,7999.0
華為-Mate30,2020-02-16,4299.0
華為-Mate30-5G,2020-02-16,4999.0
華為-Mat30Pro,2020-02-16,6299.0
華為-Mat30Pro-5G,2020-02-16,6899.0
Vivo-Nex3,2020-02-16,4498.0
Vivo-Nex3-5G,2020-02-16,4998.0
三星-Note10,2020-02-16,6399.0
三星-Note10-5G,2020-02-16,7999.0
華為-Mate30,2020-02-15,4299.0
華為-Mate30-5G,2020-02-15,4999.0
華為-Mat30Pro,2020-02-15,6299.0
華為-Mat30Pro-5G,2020-02-15,6899.0
Vivo-Nex3,2020-02-15,4498.0
Vivo-Nex3-5G,2020-02-15,4998.0
三星-Note10,2020-02-15,6399.0
三星-Note10-5G,2020-02-15,7999.0
華為-Mate30,2020-02-12,4299.0
華為-Mate30-5G,2020-02-12,4999.0
華為-Mat30Pro,2020-02-12,6299.0
華為-Mat30Pro-5G,2020-02-12,6899.0
Vivo-Nex3,2020-02-12,4498.0
Vivo-Nex3-5G,2020-02-12,4998.0
三星-Note10,2020-02-12,6399.0
三星-Note10-5G,2020-02-12,7999.0
華為-Mate30,2020-02-11,4299.0
華為-Mate30-5G,2020-02-11,4999.0
華為-Mat30Pro,2020-02-11,6299.0
華為-Mat30Pro-5G,2020-02-11,6899.0
Vivo-Nex3,2020-02-11,4498.0
Vivo-Nex3-5G,2020-02-11,4998.0
三星-Note10,2020-02-11,6399.0
三星-Note10-5G,2020-02-11,7999.0
華為-Mate30,2020-02-10,4299.0
華為-Mate30-5G,2020-02-10,4999.0
華為-Mat30Pro,2020-02-10,6299.0
華為-Mat30Pro-5G,2020-02-10,6899.0
Vivo-Nex3,2020-02-10,4498.0
Vivo-Nex3-5G,2020-02-10,4998.0
三星-Note10,2020-02-10,6399.0
三星-Note10-5G,2020-02-10,7999.0
華為-Mate30,2020-02-09,4299.0
